,Unnamed: 0,tax,income,csp,age,educ,marital,race,sex,ss
3768,3880,747,206634,0,60,44,1,1,1,0
3769,3881,150,70560,0,30,44,1,1,1,0
3770,3882,600,11790,0,68,39,5,1,2,3390
3771,3883,600,52087,0,44,39,1,1,1,0
3772,3884,1200,89000,0,58,41,1,1,2,0
3773,3885,2530,81078,0,76,39,4,1,2,7278
3774,3886,1200,84125,0,52,40,1,1,1,0
3775,3887,400,30000,0,62,39,5,1,1,0
3776,3888,800,28292,0,66,39,1,1,1,13746
3777,3889,1500,38550,0,32,43,1,1,1,0
3778,3890,450,24398,0,56,44,5,1,1,0
3779,3891,1000,55020,0,77,39,1,1,1,6558
3780,3892,1127,17161,0,76,34,4,1,2,9555
3781,3893,2116,36427,0,66,41,4,1,2,4794
3782,3894,714,37164,0,45,41,5,2,2,0
3783,3896,378,71020,0,48,39,1,1,1,0
3784,3897,0,66600,0,46,39,1,1,1,50000
3785,3898,280,44365,0,48,39,1,1,1,0
3786,3899,1200,16378,0,43,40,7,1,1,0
3787,3900,0,30000,0,60,39,7,1,1,0
3788,3902,1056,98152,0,50,43,1,1,2,0
3789,3903,5393,67390,0,58,44,1,1,1,0
3790,3904,3400,70800,0,48,40,1,1,1,0
3791,3906,0,6571,0,82,39,4,1,2,6534
3792,3907,1850,34125,0,25,41,1,1,1,0
3793,3908,510,13582,0,90,39,4,1,2,10710
3794,3909,2500,57730,0,23,41,7,1,1,0
3795,3910,1100,44451,0,45,39,1,1,1,0
3796,3911,125,15000,0,56,39,5,1,1,0
3797,3913,1150,24146,0,86,43,1,1,2,10506
3798,3915,0,26000,0,43,40,5,3,2,0
3799,3916,0,27000,0,51,39,4,1,2,0
3800,3917,0,30000,0,37,39,1,1,1,0
3801,3918,123,12192,0,72,37,4,1,2,8844
3802,3919,0,65570,0,23,40,1,1,1,0
3803,3920,0,46320,3600,42,39,6,1,2,0
3804,3922,0,1332,0,19,36,7,1,2,0
3805,3923,1245,76471,0,62,39,1,1,2,4506
3806,3924,400,16256,0,54,39,1,1,2,0
3807,3925,480,72500,0,45,37,1,1,1,0
3808,3926,800,26343,0,56,40,1,1,1,0
3809,3927,0,17900,0,48,40,7,1,1,0
3810,3928,355,29059,0,33,43,1,1,1,0
3811,3929,3800,85018,0,45,40,1,1,1,0
3812,3930,0,36945,0,21,40,7,1,2,0
3813,3931,900,82300,0,53,39,1,1,1,0
3814,3932,870,63110,0,32,40,1,1,1,0
3815,3933,870,88000,0,35,41,1,1,1,0
3816,3934,0,60025,0,29,43,1,4,1,0
3817,3935,409,132650,0,29,40,1,1,2,0
3818,3936,0,27400,0,26,40,1,1,1,0
3819,3937,187,50682,0,46,39,1,1,1,0
3820,3938,3000,75700,0,65,36,1,1,1,12746
3821,3939,2254,88163,0,42,46,1,1,1,0
3822,3940,1500,55350,0,42,43,7,1,2,0
3823,3941,900,78300,0,27,41,1,1,1,0
3824,3942,325,14965,0,57,44,1,1,2,0
3825,3943,1522,50600,0,46,40,1,1,2,0
3826,3944,500,14250,0,77,34,4,2,2,6042
3827,3945,822,23100,0,38,43,7,2,1,0
3828,3946,0,21258,0,24,40,7,1,2,0
3829,3947,2300,111500,0,40,43,1,1,1,0
3830,3948,2600,67834,0,42,41,1,1,1,0
3831,3949,2200,107464,0,66,45,1,1,1,12390
3832,3950,740,54800,0,49,41,5,1,2,0
3833,3951,1100,64250,0,23,39,7,1,1,0
3834,3952,2300,36523,0,50,40,5,1,1,0
3835,3953,280,16502,0,66,39,1,1,1,11202
3836,3954,400,285000,0,53,44,1,1,2,0
3837,3955,600,25081,0,42,43,5,1,1,0
3838,3956,1200,81481,0,44,43,1,1,1,0
3839,3957,2200,6150,0,49,39,7,1,1,0
3840,3958,1541,45800,0,49,42,5,1,1,0
3841,3959,237,22689,0,72,40,4,1,2,11658
3842,3960,126,12210,0,66,32,1,1,2,3228
3843,3961,0,48944,0,52,40,7,1,1,0
3844,3962,3000,115266,0,40,39,1,1,2,0
3845,3963,0,5310,0,43,34,6,1,2,0
3846,3964,0,10000,0,22,40,7,1,1,0
3847,3965,0,23113,0,47,43,7,1,1,0
3848,3966,0,16964,2964,28,36,7,2,2,0
3849,3967,0,63500,0,48,39,1,1,1,0
3850,3968,3300,82102,0,63,35,1,1,1,13746
3851,3969,0,15925,0,32,43,7,1,2,0
3852,3970,0,400,0,29,43,7,4,1,0
3853,3971,2000,85283,0,41,39,1,1,1,0
3854,3972,1250,199780,0,48,39,1,1,1,0
3855,3973,0,6846,0,33,39,1,1,1,0
3856,3974,325,9855,0,77,39,5,1,2,9462
3857,3975,0,22020,0,41,40,7,1,2,0
3858,3976,0,28565,0,33,43,1,1,2,0
3859,3977,0,57000,0,28,43,1,1,1,0
3860,3978,1800,169704,0,48,43,7,1,2,0
3861,3979,0,52100,0,25,43,7,3,1,0
3862,3980,1869,183719,0,44,42,1,1,2,0
3863,3981,575,31982,0,72,39,4,1,2,15182
3864,3982,260,25140,0,57,40,1,1,2,0
3865,3983,1256,29300,0,31,43,7,1,1,0
3866,3984,0,21492,0,87,39,1,1,1,14946
3867,3985,350,9312,0,59,40,4,1,2,8604
3868,3986,2400,110808,0,50,43,1,1,1,0
3869,3987,1700,54080,0,43,40,1,2,2,0
3870,3988,300,19614,0,79,39,1,2,1,0
3871,3989,2000,61592,0,78,35,4,2,1,0
3872,3990,0,47000,0,44,43,7,1,1,0
3873,3991,0,276,276,39,39,5,1,2,0
3874,3992,400,110920,0,50,39,1,1,2,0
3875,3993,2000,79679,0,38,42,1,1,2,0
3876,3994,900,35000,0,60,41,1,1,1,0
3877,3995,0,38000,0,39,42,5,1,1,0
3878,3996,0,16770,0,56,40,7,1,2,0
3879,3997,1250,82000,0,38,39,6,1,1,0
3880,3998,600,30892,0,52,43,5,1,1,0
3881,3999,1200,42209,0,39,43,7,1,2,0
3882,4000,1005,28056,0,58,42,4,1,2,0
3883,4001,1540,75972,0,67,45,1,1,1,1036
3884,4002,1857,122120,0,48,45,1,1,1,0
3885,4003,1135,21126,0,86,40,4,1,1,9126
3886,4004,100,17752,0,84,39,1,1,2,3510
3887,4005,800,73917,0,35,37,1,1,1,0
3888,4006,0,18083,0,22,39,1,1,1,0
3889,4007,800,84300,0,43,43,1,4,1,0
3890,4008,400,30000,0,51,40,5,4,1,0
3891,4009,261,66912,0,42,42,1,4,2,0
3892,4010,656,47200,0,32,43,1,4,1,0
3893,4011,0,77160,0,47,40,1,4,1,0
3894,4012,0,58640,0,33,39,1,4,1,0
3895,4013,580,62551,0,61,39,1,1,2,0
3896,4014,850,80002,0,49,41,1,1,1,0
3897,4015,2400,69187,0,53,43,1,1,1,0
3898,4016,761,114000,0,44,43,1,1,1,0
3899,4017,1000,88000,0,61,39,1,1,1,0
3900,4018,640,55484,0,36,41,1,1,1,0
3901,4019,0,22632,1200,38,43,5,1,2,0
3902,4020,0,60000,0,64,39,3,1,1,0
3903,4021,350,46778,0,56,39,1,1,2,0
3904,4022,0,24453,0,74,39,1,1,1,10526
3905,4023,0,14000,0,28,39,6,1,2,0
3906,4024,0,45006,3000,38,43,7,2,2,0
3907,4025,2305,51002,0,41,39,1,1,1,0
3908,4026,3600,112000,0,32,44,1,1,1,0
3909,4027,1200,37002,0,55,39,5,1,2,0
3910,4028,1400,29370,0,68,39,4,1,2,8875
3911,4029,4000,112654,0,78,46,1,1,1,12646
3912,4030,7803,121344,0,43,43,1,1,2,0
3913,4031,300,43433,0,25,43,7,1,2,0
3914,4032,0,32040,0,59,40,4,2,2,0
3915,4033,0,17640,0,26,41,7,2,2,0
3916,4034,0,500,0,39,39,5,2,2,0
3917,4036,1482,12957,0,76,34,4,1,2,8946
3918,4038,0,82002,0,27,39,1,1,1,0
3919,4039,1776,23026,0,83,39,4,1,1,15846
3920,4040,900,62000,0,32,40,7,1,2,0
3921,4041,0,41000,0,27,43,7,2,2,0
3922,4042,0,52662,0,25,43,1,1,1,0
3923,4043,800,18042,0,72,34,1,1,1,9822
3924,4044,1000,20000,0,37,39,7,1,1,0
3925,4045,2000,71321,0,46,39,1,1,1,0
3926,4046,700,67810,0,50,43,5,1,2,0
3927,4047,1000,23214,0,43,39,5,1,2,0
3928,4048,0,20800,0,26,40,7,2,1,0
3929,4049,0,32000,0,22,40,7,1,1,0
3930,4050,0,25520,0,43,39,7,1,2,0
3931,4051,250,27332,0,62,39,1,1,2,1260
3932,4052,360,91000,0,39,41,5,1,1,0
3933,4053,1500,64672,0,50,39,1,1,1,0
3934,4054,558,29911,2496,36,39,5,1,2,0
3935,4055,1200,55375,0,42,39,5,1,1,0
3936,4056,1500,52050,0,24,41,1,1,1,0
3937,4057,975,179811,0,67,46,1,1,1,0
3938,4058,0,17462,0,39,40,1,1,2,0
3939,4059,0,16917,0,67,37,4,1,1,6546
3940,4061,60,22220,0,23,41,1,1,1,0
3941,4062,986,30242,0,83,39,4,1,1,13434
3942,4063,775,24972,0,56,39,1,1,2,0
3943,4064,825,47503,0,63,39,1,1,1,10727
3944,4065,475,32561,0,73,38,4,1,1,12414
3945,4066,400,22058,0,72,39,4,1,2,12546
3946,4067,0,116168,0,45,43,1,2,1,0
3947,4068,1100,102609,0,75,39,4,1,2,11838
3948,4069,0,25721,0,25,39,5,1,1,0
3949,4070,0,53424,0,25,43,7,1,1,0
3950,4071,0,11002,0,30,40,1,1,2,0
3951,4072,668,48047,0,47,43,7,1,1,0
3952,4073,0,37600,0,28,45,7,1,1,0
3953,4074,1043,81400,0,33,43,1,1,1,0
3954,4075,0,38520,0,40,39,5,1,1,0
3955,4076,67,20238,0,50,39,1,1,2,6546
3956,4077,400,81283,0,50,41,5,1,2,0
3957,4078,2417,64385,0,50,40,1,1,1,0
3958,4079,1695,69149,0,49,40,7,1,1,0
3959,4080,1100,19323,0,89,41,4,1,1,0
3960,4081,0,14300,0,33,43,7,1,2,0
3961,4082,374,38000,0,34,39,1,1,2,0
3962,4083,0,42024,0,25,39,1,1,2,0
3963,4084,0,5301,0,23,39,6,1,2,0
3964,4085,850,43235,0,25,39,1,1,2,0
3965,4086,851,84760,0,43,39,1,1,1,0
3966,4087,700,55700,0,44,43,1,1,1,0
3967,4088,1000,79000,0,38,40,1,1,1,0
3968,4089,3062,12486,0,78,40,4,1,2,11946
3969,4090,5,13586,0,84,39,4,1,2,13086
3970,4091,1200,81700,0,50,44,1,1,1,0
3971,4092,328,51000,0,29,40,1,1,2,0
3972,4093,550,15600,0,60,39,1,1,1,0
3973,4094,0,75000,0,54,43,7,1,1,0
3974,4095,0,29043,0,46,43,1,1,1,0
3975,4096,1100,14057,0,85,40,1,1,1,6756
3976,4097,2810,31010,0,70,39,4,1,2,12000
3977,4098,875,68493,0,73,40,4,1,1,12834
3978,4099,6000,29001,0,70,36,4,1,1,11742
3979,4100,0,41000,0,58,39,1,1,2,0
3980,4101,2400,25484,0,75,39,1,1,1,11202
3981,4102,4349,64800,0,65,43,1,1,2,0
3982,4103,1245,24992,0,74,36,1,1,1,11346
3983,4104,0,45050,0,30,39,1,1,1,0
3984,4105,0,31021,0,37,39,7,4,1,0
3985,4106,809,30200,0,76,39,1,1,1,0
3986,4107,0,20000,0,41,39,5,1,1,0
3987,4108,0,19004,0,29,40,7,1,1,0
3988,4109,910,43571,0,69,39,4,1,2,8959
3989,4110,700,16940,0,65,39,1,1,2,5850
3990,4111,240,43966,0,76,41,4,1,2,9408
3991,4112,365,95030,0,43,39,1,2,1,0
3992,4113,650,61763,0,71,42,1,1,1,15462
3993,4114,1300,107100,0,48,43,1,1,1,0
3994,4115,2461,61500,0,56,44,1,1,1,0
3995,4116,0,55401,0,42,44,3,1,1,0
3996,4117,1100,45501,0,54,44,5,1,1,0
3997,4118,2000,66352,0,48,39,1,1,1,0
3998,4119,1700,60175,0,39,39,5,1,1,0
3999,4121,450,69070,0,53,40,5,1,2,0
4000,4122,1300,141200,0,30,43,1,1,1,0
4001,4123,655,97200,0,36,45,1,1,1,0
4002,4125,0,17550,0,42,39,7,1,1,0
4003,4126,4000,75540,0,47,44,7,4,1,0
4004,4127,1250,42351,0,45,40,5,1,1,0
4005,4128,320,52978,0,80,39,1,1,1,8000
4006,4129,9800,57200,0,48,40,1,1,1,0
4007,4130,0,28660,0,21,40,7,1,2,0
4008,4131,2800,263517,0,47,44,1,1,2,0
4009,4132,1800,91407,0,45,40,4,1,2,10800
4010,4133,1580,76170,0,45,39,1,1,1,0
4011,4134,600,81000,0,34,39,1,1,1,0
4012,4135,0,50000,0,30,42,1,1,1,0
4013,4136,1589,269204,0,77,46,1,1,1,14334
4014,4137,3600,98500,0,42,41,1,1,1,0
4015,4138,100,45865,0,55,44,5,1,2,0
4016,4139,1028,46300,0,55,40,5,1,1,0
4017,4140,0,30830,0,35,39,7,1,1,0
4018,4141,29,52892,0,36,46,1,1,2,0
4019,4142,250,26000,0,59,39,1,1,1,0
4020,4143,180,30000,0,49,39,7,1,1,0
4021,4144,170,6000,0,74,34,5,3,1,0
4022,4145,0,10132,0,56,39,5,1,1,10092
4023,4146,300,8215,0,84,44,4,1,2,6978
4024,4147,0,30215,0,36,39,5,1,1,0
4025,4148,750,42252,0,73,36,1,1,1,11334
4026,4149,249,91690,0,44,40,1,1,1,0
4027,4150,0,24000,0,46,33,3,1,1,0
4028,4151,478,54502,0,70,43,5,1,2,2802
4029,4153,0,15000,0,28,39,7,1,1,0
4030,4154,2000,27703,0,87,44,4,1,2,13278
4031,4155,501,23494,0,72,40,1,1,1,10788
4032,4156,0,16000,0,34,33,1,1,1,0
4033,4157,0,38200,0,36,41,6,1,1,0
4034,4158,740,35010,0,32,40,6,1,1,0
4035,4159,2500,84464,0,71,39,1,1,1,12228
4036,4160,500,15867,0,74,34,4,1,2,10626
4037,4161,1800,74680,0,59,40,1,1,1,0
4038,4163,300,21531,0,40,40,1,1,1,0
4039,4164,0,14000,0,33,41,5,1,2,0
4040,4165,127,9446,0,74,39,7,1,1,4146
4041,4166,750,18526,0,43,41,1,1,1,0
4042,4167,200,52874,0,54,40,1,1,2,0
4043,4168,1178,48639,0,46,44,1,1,1,0
4044,4169,717,6930,0,55,40,5,1,2,5706
4045,4170,312,29565,0,78,39,4,1,2,12894
4046,4171,1000,36000,0,50,39,5,1,1,0
4047,4172,240,39200,0,36,43,1,1,1,0
4048,4173,935,50024,0,48,39,1,1,2,0
4049,4174,0,18500,0,53,40,5,1,2,0
4050,4175,119,6990,0,62,40,5,1,1,0
4051,4176,2550,47592,0,72,39,1,1,1,10746
4052,4177,0,15493,0,43,43,1,1,2,0
4053,4178,1200,3,0,60,36,1,3,1,0
4054,4179,39,3437,0,60,43,5,1,2,0
4055,4180,1998,59620,0,79,40,1,1,1,13062
4056,4181,462,91224,0,59,40,1,1,1,0
4057,4182,380,30750,0,42,40,5,1,1,0
4058,4183,794,25000,0,43,39,5,1,1,0
4059,4184,0,24199,0,66,36,5,1,1,12000
4060,4185,0,10808,0,23,40,7,1,1,0
4061,4186,2200,37464,0,37,43,7,1,1,0
4062,4187,167,80000,0,46,40,1,1,2,0
4063,4188,36,13040,0,65,36,5,1,2,4140
4064,4189,106,47360,0,38,40,1,1,1,0
4065,4190,1593,28527,0,79,34,4,1,2,6702
4066,4191,1435,39015,0,48,39,1,1,1,0
4067,4192,800,67585,0,73,37,1,1,1,8574
4068,4193,500,24000,0,71,34,1,1,1,10200
4069,4194,0,31853,0,27,40,7,1,1,0
4070,4195,0,24507,0,79,40,4,1,1,13074
4071,4196,0,27099,0,90,34,4,1,2,6822
4072,4197,0,31500,0,46,39,5,1,1,0
4073,4198,0,12308,0,61,34,5,1,2,8130
4074,4199,0,12730,0,80,34,1,1,2,6054
4075,4200,1400,4200,0,61,39,1,1,1,0
4076,4201,685,55115,0,37,41,1,1,1,0
4077,4202,0,37700,0,58,41,1,1,1,0
4078,4203,600,10300,0,77,39,4,1,2,9990
4079,4204,0,29047,0,67,39,1,3,1,5874
4080,4205,986,23300,0,45,39,5,1,2,0
4081,4206,0,71400,0,54,40,1,1,1,0
4082,4207,90,80482,0,33,40,1,1,1,0
4083,4208,0,40050,0,30,43,1,1,1,0
4084,4209,240,44882,0,72,40,1,1,1,6162
4085,4210,3297,21501,0,78,46,1,1,1,12654
4086,4211,0,12832,0,61,40,6,1,1,0
4087,4212,2200,28952,0,52,44,1,1,1,0
4088,4213,1760,212930,0,40,40,1,1,2,0
4089,4214,25,8380,0,68,39,4,1,2,1251
4090,4215,0,21185,0,26,43,1,1,1,0
4091,4216,0,43750,0,19,37,7,1,2,0
4092,4217,0,13728,0,48,40,6,1,2,0
4093,4218,500,95032,0,25,39,7,1,1,0
4094,4219,846,88700,0,42,41,1,1,1,0
4095,4220,3000,231739,0,31,43,1,1,1,0
4096,4221,650,164162,0,34,40,1,1,2,0
4097,4222,443,570,0,48,45,5,1,2,0
4098,4223,668,36836,0,51,43,1,1,1,0
4099,4224,933,31796,0,73,39,1,1,1,10410
4100,4225,0,100650,0,40,43,7,1,1,0
4101,4226,2300,61881,0,40,39,1,1,1,0
4102,4227,800,50640,0,54,42,1,1,2,0
4103,4228,700,114200,0,61,41,1,1,2,0
4104,4229,0,27000,0,23,43,1,1,1,0
4105,4230,2197,85100,0,40,40,1,1,2,0
4106,4231,500,65150,0,39,39,1,1,1,0
4107,4232,0,58000,0,32,38,1,1,1,0
4108,4233,0,27200,0,38,40,7,1,1,0
4109,4234,1200,88800,0,56,44,1,1,1,0
4110,4236,1785,86262,0,66,43,1,1,2,0
4111,4237,6157,53000,0,27,39,1,1,1,0
4112,4238,55,27942,0,42,40,7,1,2,0
4113,4239,2025,256100,0,55,43,1,1,1,0
4114,4240,698,28821,0,80,39,1,1,1,5082
4115,4241,1200,82121,0,34,43,7,1,1,0
4116,4242,22956,150300,0,28,39,1,1,1,0
4117,4243,1200,80848,0,34,43,1,1,2,0
4118,4244,1500,68000,0,37,43,1,1,1,0
4119,4245,758,58396,0,34,43,1,1,1,0
4120,4246,5000,97467,0,46,43,1,1,1,0
4121,4247,990,52800,0,52,43,1,1,1,0
4122,4248,3800,67712,0,35,44,1,1,1,0
4123,4249,7000,157750,0,51,43,1,1,1,0
4124,4250,0,13513,0,39,40,7,1,1,0
4125,4251,6160,36235,0,36,42,1,1,1,0
4126,4252,0,23250,0,22,39,1,1,1,0
4127,4253,0,20570,0,43,37,6,1,2,0
4128,4254,25,31950,3000,37,39,5,1,2,0
4129,4255,0,35895,0,24,39,1,1,1,0
4130,4256,870,65148,0,53,43,1,1,1,0
4131,4257,1200,32741,0,64,43,4,1,1,0
4132,4258,768,29922,0,90,45,1,1,1,0
4133,4259,0,49000,0,47,39,5,1,2,0
4134,4260,286,76089,0,43,43,1,2,1,0
4135,4261,500,153100,0,49,43,1,2,1,0
4136,4262,0,17000,0,45,39,5,1,2,0
4137,4264,1107,152500,0,50,40,1,1,2,0
4138,4265,1300,225818,0,35,43,5,1,1,0
4139,4266,1250,200337,0,51,44,1,1,1,0
4140,4267,0,39000,0,72,43,6,1,1,10000
4141,4268,0,10290,0,24,33,1,1,2,0
4142,4269,0,18491,0,18,37,7,1,2,0
4143,4270,0,65780,0,54,40,5,1,2,7800
4144,4271,0,20000,0,20,39,7,1,1,0
4145,4272,2180,57229,0,39,43,1,1,2,0
4146,4273,1800,157730,4500,40,43,1,1,2,0
4147,4274,1551,30286,0,73,43,5,1,2,8586
4148,4275,3800,270440,0,32,42,7,1,1,0
4149,4276,0,182808,0,54,40,5,1,1,0
4150,4277,1700,85378,0,50,43,1,1,1,0
4151,4278,500,28659,0,58,39,4,1,2,0
4152,4279,1500,42000,4800,36,40,5,1,2,0
4153,4280,0,60801,0,40,43,1,1,1,0
4154,4281,0,18900,0,34,39,1,1,1,0
4155,4282,1700,43002,0,54,39,1,3,2,0
4156,4283,0,16386,0,54,39,5,1,1,8466
4157,4284,0,6197,0,78,40,5,1,2,6066
4158,4285,2400,135028,0,55,43,1,1,1,0
4159,4286,770,68500,0,76,40,1,1,1,11850
4160,4287,750,24642,0,84,39,4,1,2,16362
4161,4288,700,25771,0,66,40,1,1,2,4746
4162,4289,0,64210,0,65,40,7,1,2,0
4163,4290,0,8304,0,88,35,4,1,2,0
4164,4291,565,70807,0,53,43,1,4,1,0
4165,4292,1680,45250,0,58,40,1,1,1,0
4166,4293,280,115050,0,48,43,1,4,1,0
4167,4294,1500,121800,0,40,39,1,1,1,0
4168,4295,940,20424,0,46,40,1,1,1,0
4169,4296,0,36400,0,21,39,7,1,2,0
4170,4297,600,58700,0,29,43,5,1,2,0
4171,4298,1177,38200,0,59,40,1,1,1,0
4172,4299,486,72700,0,42,40,1,1,1,0
4173,4300,599,73000,0,49,39,1,3,1,0
4174,4301,472,44058,0,41,42,1,2,1,0
4175,4302,1100,62398,0,43,43,7,1,2,0
4176,4303,1300,73082,0,50,43,1,1,2,0
4177,4304,0,55897,0,48,38,1,4,1,0
4178,4305,0,21552,0,51,34,1,4,1,0
4179,4306,0,26840,0,42,36,6,4,2,0
4180,4307,403,48000,0,26,40,1,1,1,0
4181,4308,0,48590,0,50,43,1,1,2,0
4182,4309,0,13600,0,24,42,1,1,1,0
4183,4311,320,52530,0,54,40,5,1,1,0
4184,4312,0,94060,0,56,39,1,1,1,0
4185,4313,0,82800,0,42,39,1,1,2,0
4186,4314,0,34520,0,28,43,7,1,1,0
4187,4315,850,17964,0,70,34,4,1,2,9990
4188,4316,3800,35285,4480,48,40,5,1,2,0
4189,4317,1850,107300,0,52,40,1,1,2,0
4190,4318,2400,100017,23917,43,40,1,1,2,0
4191,4319,2100,91300,0,45,45,7,1,1,0
4192,4320,0,10517,0,77,40,4,2,1,9408
4193,4321,890,40288,0,48,43,7,2,2,0
4194,4322,0,7224,0,39,39,6,2,2,0
4195,4323,0,18200,0,54,39,5,2,2,0
4196,4324,0,29648,0,43,39,7,2,2,0
4197,4325,0,23130,0,18,39,7,1,2,0
4198,4326,950,51000,0,47,41,5,2,1,0
4199,4327,1700,48000,0,43,37,1,2,1,0
4200,4328,1900,26532,0,53,39,7,1,1,0
4201,4329,2600,15653,0,68,43,4,1,2,7746
4202,4330,944,62200,0,26,39,1,1,2,0
4203,4331,1150,92900,0,21,40,7,1,1,0
4204,4332,0,142546,0,26,45,7,4,1,0
4205,4333,2840,198643,0,58,42,1,1,1,0
4206,4334,3700,97564,0,52,42,1,1,1,0
4207,4335,800,62689,0,56,41,1,1,1,0
4208,4336,350,16390,0,77,34,4,1,1,10746
4209,4337,0,29000,0,50,40,5,1,2,0
4210,4338,900,52980,0,67,34,1,1,1,13026
4211,4339,1500,60000,0,55,41,5,1,1,0
4212,4340,1800,88200,0,49,40,1,1,1,0
4213,4341,3000,90633,0,62,41,5,1,1,0
4214,4342,2100,110759,0,58,35,1,2,2,0
4215,4343,1600,46419,0,67,40,1,2,1,13200
4216,4344,145,71000,0,36,40,1,1,2,0
4217,4345,1100,119530,0,40,43,1,1,1,0
4218,4346,194,13832,0,57,43,5,1,2,0
4219,4347,0,34266,320,51,43,5,1,1,0
4220,4348,388,17656,0,67,39,1,1,2,4350
4221,4349,0,24020,0,37,42,5,1,2,0
4222,4350,0,22480,1680,25,40,7,1,2,0
4223,4351,2123,12060,0,59,39,5,1,1,0
4224,4352,1400,77027,0,60,39,1,1,1,0
4225,4353,268,11634,0,84,34,4,1,1,8754
4226,4354,0,23367,0,22,40,7,1,2,0
4227,4355,0,19000,0,35,41,7,1,1,0
4228,4356,157,35390,0,59,39,1,1,2,0
4229,4357,460,21492,0,82,34,1,1,1,14946
4230,4358,5800,260089,0,50,44,1,1,1,0
4231,4359,0,40000,0,45,40,1,1,1,0
4232,4360,157,3790,0,80,31,4,1,1,0
4233,4361,350,64923,0,61,43,1,1,1,0
4234,4362,0,84164,360,24,39,7,1,2,0
4235,4363,378,10246,0,82,37,4,1,2,9546
4236,4364,0,15160,600,29,39,6,1,2,0
4237,4365,0,50001,0,53,39,5,1,1,0
4238,4366,0,10924,0,27,40,7,1,2,0
4239,4367,2000,22852,0,77,39,1,2,1,15486
4240,4368,1300,51400,0,55,35,1,2,1,0
4241,4369,1043,79060,0,26,43,1,1,2,0
4242,4370,0,14714,0,85,39,4,1,2,13236
4243,4371,196,27240,1200,37,40,5,1,2,0
4244,4372,0,40000,0,20,40,7,1,1,0
4245,4373,850,91000,0,56,39,1,1,1,0
4246,4374,0,13312,0,25,43,7,1,1,0
4247,4375,655,37900,0,44,43,3,1,1,0
4248,4376,0,13000,0,40,39,1,1,2,0
4249,4377,0,29145,0,22,39,7,1,1,0
4250,4378,550,19060,0,76,39,1,1,1,10830
4251,4379,0,22600,0,28,39,1,1,1,0
4252,4380,803,73400,0,51,39,1,1,2,0
4253,4381,0,5250,0,21,36,5,1,2,0
4254,4383,300,17297,0,68,40,4,1,2,11226
4255,4384,0,14071,0,69,40,4,1,2,10878
4256,4385,0,42534,0,52,41,5,1,2,7908
4257,4386,2800,23636,0,59,40,5,1,1,0
4258,4387,0,45020,0,24,40,7,2,1,0
4259,4388,628,7198,0,63,40,6,4,2,6714
4260,4389,1300,124000,0,55,39,1,1,1,0
4261,4390,0,14526,0,83,39,4,1,2,10374
4262,4391,750,5138,0,59,46,4,1,2,0
4263,4392,650,78436,0,83,40,4,1,2,7230
4264,4393,547,24206,0,72,34,5,1,2,2106
4265,4394,0,26000,0,27,40,7,1,2,0
4266,4395,0,5649,0,56,40,5,1,2,0
4267,4396,1200,73883,0,42,44,7,1,1,0
4268,4397,0,9024,0,83,31,1,4,1,0
4269,4398,0,72100,0,43,39,1,1,1,0
4270,4399,2300,76000,0,48,40,5,2,1,0
4271,4400,1500,53089,0,50,43,1,1,2,0
4272,4401,0,16630,0,24,42,7,1,1,0
4273,4402,0,65175,0,28,33,1,1,1,0
4274,4403,244,25196,0,67,37,5,1,2,14546
4275,4404,450,113085,0,45,41,6,1,1,0
4276,4405,749,27195,0,60,40,5,1,2,0
4277,4406,0,10000,0,18,36,7,4,1,0
4278,4407,0,16640,0,31,39,7,1,1,0
4279,4408,909,119000,0,20,39,1,1,1,0
4280,4409,1500,25000,0,51,39,1,1,1,0
4281,4410,854,23092,0,70,40,1,1,1,8946
4282,4411,1200,44756,0,75,39,1,1,1,13242
4283,4412,1000,13314,0,81,39,4,1,2,11886
4284,4413,0,58000,0,31,40,7,1,2,0
4285,4414,0,29332,0,43,42,7,1,2,0
4286,4415,1781,55050,0,35,39,1,1,1,0
4287,4416,3686,84446,0,64,44,5,1,2,0
4288,4417,2197,76824,0,38,40,1,1,2,0
4289,4418,0,2080,0,23,39,7,1,2,0
4290,4419,120,57799,0,50,39,1,1,1,0
4291,4420,1140,24497,0,62,44,1,1,1,0
4292,4421,282,37456,0,67,32,1,1,1,13458
4293,4422,0,9746,0,72,39,7,1,2,5658
4294,4423,417,6678,0,66,33,4,1,2,6570
4295,4424,0,15312,0,31,39,7,2,2,0
4296,4425,0,73967,0,54,32,1,1,1,0
4297,4426,1,18000,0,45,40,5,3,2,0
4298,4427,0,2245,0,36,34,5,1,2,0
4299,4428,0,34080,0,26,39,1,1,1,0
4300,4429,21,165158,0,71,43,1,1,1,15546
4301,4430,300,49500,3000,33,39,1,1,2,0
4302,4431,0,56600,0,43,42,1,1,2,0
4303,4432,0,36205,0,23,37,7,2,2,0
4304,4433,1195,4897,0,82,40,7,1,2,4800
4305,4434,0,8593,0,87,39,4,1,2,8586
4306,4435,533,48450,0,42,43,1,1,1,0
4307,4436,1800,70000,0,48,43,1,1,2,0
4308,4437,2500,30919,0,73,42,1,1,1,17646
4309,4438,960,77501,0,33,43,1,1,2,0
4310,4439,87,32750,0,49,39,1,1,1,0
4311,4440,843,37900,0,47,43,1,1,1,0
4312,4441,0,56204,0,68,39,1,1,1,3660
4313,4442,750,36775,0,40,44,5,1,2,0
