Incident Year,Operator,Species Name,Species Quantity,Incident Month,Visibility,Flight Phase
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,APPROACH
2000,DELTA AIR LINES,MOURNING DOVE,1,10,DUSK,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,SOUTHWEST AIRLINES,GULL,11-100,10,DAY,TAKEOFF RUN
2000,UNITED AIRLINES,GULL,1,10,DAWN,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,10,NIGHT,CLIMB
2000,AMERICAN AIRLINES,GULL,11-100,10,DAY,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,CLIMB
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,10,,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,11,NIGHT,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,NIGHT,CLIMB
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,11,,CLIMB
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,CLIMB
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,AMERICAN AIRLINES,GULL,2-10,11,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,MILITARY,HORNED LARK,2-10,11,DAY,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,DAY,CLIMB
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,11,NIGHT,CLIMB
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,2-10,11,,EN ROUTE
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,CLIMB
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,LANDING ROLL
2000,DELTA AIR LINES,GULL,1,11,,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,SOUTHWEST AIRLINES,GULL,1,11,DAY,CLIMB
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,11,DAY,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,AMERICAN AIRLINES,GULL,2-10,11,DAY,TAKEOFF RUN
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
2000,DELTA AIR LINES,GULL,2-10,11,DAY,APPROACH
2000,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,AMERICAN AIRLINES,AMERICAN KESTREL,1,11,DAY,LANDING ROLL
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,CLIMB
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,TAKEOFF RUN
2000,MILITARY,MOURNING DOVE,1,11,DAY,
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,11,DUSK,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,DELTA AIR LINES,GULL,1,11,NIGHT,CLIMB
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,LANDING ROLL
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,11,DAY,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,CLIMB
2000,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DAY,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,
2000,MILITARY,GULL,1,11,DAY,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,11,,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,11,NIGHT,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,2-10,11,DAY,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,DUSK,CLIMB
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,11,NIGHT,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,LANDING ROLL
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,11,NIGHT,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,11,,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,2-10,12,DAY,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,12,,
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,TAKEOFF RUN
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,12,DAY,APPROACH
2000,MILITARY,MOURNING DOVE,Unknown,12,DAY,APPROACH
2000,UNITED AIRLINES,GULL,1,12,,LANDING ROLL
2000,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,12,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,12,NIGHT,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,LANDING ROLL
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,12,DAY,CLIMB
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,DAY,TAKEOFF RUN
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,12,DAY,LANDING ROLL
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,AMERICAN AIRLINES,AMERICAN KESTREL,1,12,NIGHT,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,APPROACH
2000,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,12,,TAXI
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,12,DUSK,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,12,DAY,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,2-10,12,,LANDING ROLL
2000,MILITARY,UNKNOWN MEDIUM BIRD,1,12,DAY,CLIMB
2000,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,12,DAY,TAKEOFF RUN
2000,UNITED AIRLINES,GULL,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,TAKEOFF RUN
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,12,DAY,TAKEOFF RUN
2000,UNITED AIRLINES,GULL,2-10,12,NIGHT,APPROACH
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,DAY,APPROACH
2000,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,LANDING ROLL
2000,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,12,DAY,TAXI
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,APPROACH
2000,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,12,,LANDING ROLL
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,DESCENT
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,1,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,
2001,AMERICAN AIRLINES,COYOTE,1,1,NIGHT,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,1,1,DAY,LANDING ROLL
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,1,DAY,TAKEOFF RUN
2001,DELTA AIR LINES,UNKNOWN MEDIUM BIRD,Unknown,1,DAY,APPROACH
2001,FEDEX EXPRESS,UNKNOWN MEDIUM BIRD,1,1,,DESCENT
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,LANDING ROLL
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DAY,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,DELTA AIR LINES,GULL,1,1,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,Unknown,1,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,TAKEOFF RUN
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAWN,CLIMB
2001,SOUTHWEST AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,DUSK,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,MILITARY,HORNED LARK,1,1,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,CLIMB
2001,DELTA AIR LINES,MOURNING DOVE,2-10,1,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,AMERICAN AIRLINES,GULL,1,1,DAY,APPROACH
2001,SOUTHWEST AIRLINES,GULL,1,1,NIGHT,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,CLIMB
2001,UNITED AIRLINES,COYOTE,1,1,NIGHT,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,DAWN,CLIMB
2001,MILITARY,UNKNOWN MEDIUM BIRD,2-10,1,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,1,,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,APPROACH
2001,MILITARY,GULL,1,1,DAY,CLIMB
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,1,,LANDING ROLL
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,DAY,TAKEOFF RUN
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,NIGHT,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,LANDING ROLL
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,2,NIGHT,TAKEOFF RUN
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,
2001,MILITARY,UNKNOWN MEDIUM BIRD,1,2,DAY,CLIMB
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,TAKEOFF RUN
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,2-10,2,DAY,APPROACH
2001,UNITED AIRLINES,UNKNOWN MEDIUM BIRD,1,2,,APPROACH
2001,AMERICAN AIRLINES,UNKNOWN MEDIUM BIRD,1,2,NIGHT,CLIMB
